ID,PageNo.,DocName,Year,Coordinator,Prof,Student Name,Neighborhood,Borough,Address,oldLat,oldLong,Latitude,Longitude,DocLink,DocType,Tags
0734,,,1996,,WAYNE BERG,,,,,,,,,,,
0735,,,1996,,WAYNE BERG,,,,,,,,,,,
0736,076,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1997,ROBERT A.M. STERN,ROBERT STERN & GRANT MARANI,,HELL'S KITCHEN,MANHATTAN,"HELL'S KITCHEN, MANHATTAN",40.7638,-73.9918,40.7665,-73.9875,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_076.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0737,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0738,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0739,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0740,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0741,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0742,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0743,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0744,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0745,,,1997,,ROBERT STERN & GRANT MARANI,,,,,,,,,,,
0746,077,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1997,ROBERT A.M. STERN,KARLA MARIA ROTHSTEIN,,HELL'S KITCHEN,MANHATTAN,"HELL'S KITCHEN, MANHATTAN",40.7638,-73.9918,40.7663,-73.9886,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_077.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0747,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0748,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0749,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0750,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0751,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0752,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0753,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0754,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0755,,,1997,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0756,078,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1997,ROBERT A.M. STERN,KELLER EASTERLING,,HELL'S KITCHEN,MANHATTAN,"HELL'S KITCHEN, MANHATTAN",40.7638,-73.9918,40.7697,-73.9865,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_078.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0757,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0758,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0759,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0760,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0761,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0762,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0763,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0764,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0765,,,1997,,KELLER EASTERLING,,,,,,,,,,,
0766,079,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1997,ROBERT A.M. STERN,KATHRYN DEAN,,HELL'S KITCHEN,MANHATTAN,"HELL'S KITCHEN, MANHATTAN",40.7638,-73.9918,40.7671,-73.9866,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_079.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0767,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0768,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0769,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0770,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0771,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0772,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0773,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0774,,,1997,,KATHRYN DEAN,,,,,,,,,,,
0775,080,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1998,ROBERT A.M. STERN,LAURETTA VINCIARELLI,,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6776,-73.9930,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_080.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0776,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0777,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0778,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0779,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0780,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0781,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0782,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0783,,,1998,,LAURETTA VINCIARELLI,,,,,,,,,,,
0784,081,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1998,ROBERT A.M. STERN,KARLA MARIA ROTHSTEIN,,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6770,-73.9949,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_081.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0785,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0786,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0787,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0788,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0789,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0790,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0791,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0792,,,1998,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0793,082,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1998,ROBERT A.M. STERN,BRIAN MESSANA,,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6731,-73.9940,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_082.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0794,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0795,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0796,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0797,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0798,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0799,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0800,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0801,,,1998,,BRIAN MESSANA,,,,,,,,,,,
0802,083,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1998,ROBERT A.M. STERN,GRANT MARANI,,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6726,-73.9951,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_083.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0803,,,1998,,GRANT MARANI,,,,,,,,,,,
0804,,,1998,,GRANT MARANI,,,,,,,,,,,
0805,,,1998,,GRANT MARANI,,,,,,,,,,,
0806,,,1998,,GRANT MARANI,,,,,,,,,,,
0807,,,1998,,GRANT MARANI,,,,,,,,,,,
0808,,,1998,,GRANT MARANI,,,,,,,,,,,
0809,,,1998,,GRANT MARANI,,,,,,,,,,,
0810,,,1998,,GRANT MARANI,,,,,,,,,,,
0811,084,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1998,ROBERT A.M. STERN,KEVIN COLLINS,,GOWANUS CANAL,BROOKLYN,"GOWANUS CANAL, BROOKLYN",40.6716,-73.9989,40.6719,-73.9951,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_084.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0812,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0813,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0814,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0815,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0816,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0817,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0818,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0819,,,1998,,KEVIN COLLINS,,,,,,,,,,,
0820,085,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1999,ROBERT A.M. STERN,KARLA MARIA ROTHSTEIN,,WEBSTER AVENUE,BRONX,"WEBSTER AVENUE, BRONX",40.8648,-73.8875,40.8707,-73.8839,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_085.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0821,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0822,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0823,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0824,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0825,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0826,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0827,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0828,,,1999,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0829,086,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1999,ROBERT A.M. STERN,ROBERT MARINO,,WEBSTER AVENUE,BRONX,"WEBSTER AVENUE, BRONX",40.8648,-73.8875,40.8652,-73.8845,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_086.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0830,,,1999,,ROBERT MARINO,,,,,,,,,,,
0831,,,1999,,ROBERT MARINO,,,,,,,,,,,
0832,,,1999,,ROBERT MARINO,,,,,,,,,,,
0833,,,1999,,ROBERT MARINO,,,,,,,,,,,
0834,,,1999,,ROBERT MARINO,,,,,,,,,,,
0835,,,1999,,ROBERT MARINO,,,,,,,,,,,
0836,,,1999,,ROBERT MARINO,,,,,,,,,,,
0837,,,1999,,ROBERT MARINO,,,,,,,,,,,
0838,087,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1999,ROBERT A.M. STERN,GRANT MARANI,,WEBSTER AVENUE,BRONX,"WEBSTER AVENUE, BRONX",40.8648,-73.8875,40.8700,-73.8825,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_087.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0839,,,1999,,GRANT MARANI,,,,,,,,,,,
0840,,,1999,,GRANT MARANI,,,,,,,,,,,
0841,,,1999,,GRANT MARANI,,,,,,,,,,,
0842,,,1999,,GRANT MARANI,,,,,,,,,,,
0843,,,1999,,GRANT MARANI,,,,,,,,,,,
0844,,,1999,,GRANT MARANI,,,,,,,,,,,
0845,,,1999,,GRANT MARANI,,,,,,,,,,,
0846,,,1999,,GRANT MARANI,,,,,,,,,,,
0847,088,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1999,ROBERT A.M. STERN,SULAN KOLATAN,,WEBSTER AVENUE,BRONX,"WEBSTER AVENUE, BRONX",40.8648,-73.8875,40.8667,-73.8830,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_088.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0848,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0849,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0850,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0851,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0852,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0853,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0854,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0855,,,1999,,SULAN KOLATAN,,,,,,,,,,,
0856,089,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1999,ROBERT A.M. STERN,JONATHAN KIRSCHENFELD,,WEBSTER AVENUE,BRONX,"WEBSTER AVENUE, BRONX",40.8648,-73.8875,40.8699,-73.8868,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_089.jpg,,"MIXED-USE, NEIGHBORHOOD, SITE ANALYSIS, SHARED SITE, SHORT, GRAPPLING WITH GENERIC"
0857,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0858,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0859,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0860,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0861,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0862,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0863,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0864,,,1999,,JONATHAN KIRSCHENFELD,,,,,,,,,,,
0865,092,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2000,MICHAEL BELL,KARLA MARIA ROTHSTEIN,,HUDSON YARDS,MANHATTAN,"HUDSON YARDS, MANHATTAN",40.7538,-74.0017,40.7553,-74.0014,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_092.jpg,,"GOV. AGENCY PARTNERSHIP, OLYMPICS BID, FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, SHORT, UNIQUE"
0866,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0867,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0868,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0869,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0870,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0871,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0872,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0873,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0874,,,2000,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0875,093,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2000,MICHAEL BELL,ROBERT MARINO,,HUDSON YARDS,MANHATTAN,"HUDSON YARDS, MANHATTAN",40.7538,-74.0017,40.7560,-73.9965,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_093.jpg,,"GOV. AGENCY PARTNERSHIP, OLYMPICS BID, FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, SHORT, UNIQUE"
0876,,,2000,,ROBERT MARINO,,,,,,,,,,,
0877,,,2000,,ROBERT MARINO,,,,,,,,,,,
0878,,,2000,,ROBERT MARINO,,,,,,,,,,,
0879,,,2000,,ROBERT MARINO,,,,,,,,,,,
0880,,,2000,,ROBERT MARINO,,,,,,,,,,,
0881,,,2000,,ROBERT MARINO,,,,,,,,,,,
0882,,,2000,,ROBERT MARINO,,,,,,,,,,,
0883,,,2000,,ROBERT MARINO,,,,,,,,,,,
0884,,,2000,,ROBERT MARINO,,,,,,,,,,,
0885,094,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2000,MICHAEL BELL,CHARLES ELDRED,,HUDSON YARDS,MANHATTAN,"HUDSON YARDS, MANHATTAN",40.7538,-74.0017,40.7576,-73.9986,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_094.jpg,,"GOV. AGENCY PARTNERSHIP, OLYMPICS BID, FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, SHORT, UNIQUE"
0886,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0887,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0888,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0889,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0890,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0891,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0892,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0893,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0894,,,2000,,CHARLES ELDRED,,,,,,,,,,,
0895,095,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2000,MICHAEL BELL,MICHAEL BELL,,HUDSON YARDS,MANHATTAN,"HUDSON YARDS, MANHATTAN",40.7538,-74.0017,40.7541,-74.0015,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_095.jpg,,"GOV. AGENCY PARTNERSHIP, OLYMPICS BID, FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, SHORT, UNIQUE"
0896,,,2000,,MICHAEL BELL,,,,,,,,,,,
0897,,,2000,,MICHAEL BELL,,,,,,,,,,,
0898,,,2000,,MICHAEL BELL,,,,,,,,,,,
0899,,,2000,,MICHAEL BELL,,,,,,,,,,,
0900,,,2000,,MICHAEL BELL,,,,,,,,,,,
0901,,,2000,,MICHAEL BELL,,,,,,,,,,,
0902,,,2000,,MICHAEL BELL,,,,,,,,,,,
0903,,,2000,,MICHAEL BELL,,,,,,,,,,,
0904,,,2000,,MICHAEL BELL,,,,,,,,,,,
0905,096,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2001,MICHAEL BELL,ROBERT MARINO,,FAR ROCKAWAY,QUEENS,"FAR ROCKAWAY, QUEENS",40.5999,-73.7448,40.6043,-73.7409,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_096.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0906,,,2001,,ROBERT MARINO,,,,,,,,,,,
0907,,,2001,,ROBERT MARINO,,,,,,,,,,,
0908,,,2001,,ROBERT MARINO,,,,,,,,,,,
0909,,,2001,,ROBERT MARINO,,,,,,,,,,,
0910,,,2001,,ROBERT MARINO,,,,,,,,,,,
0911,,,2001,,ROBERT MARINO,,,,,,,,,,,
0912,,,2001,,ROBERT MARINO,,,,,,,,,,,
0913,,,2001,,ROBERT MARINO,,,,,,,,,,,
0914,,,2001,,ROBERT MARINO,,,,,,,,,,,
0915,097,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2001,MICHAEL BELL,MARIO GOODEN & CHARLES ELDRED,,FAR ROCKAWAY,QUEENS,"FAR ROCKAWAY, QUEENS",40.5999,-73.7448,40.6033,-73.7429,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_097.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0916,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0917,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0918,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0919,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0920,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0921,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0922,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0923,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0924,,,2001,,MARIO GOODEN & CHARLES ELDRED,,,,,,,,,,,
0925,098,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2001,MICHAEL BELL,KATHRYN DEAN,,FAR ROCKAWAY,QUEENS,"FAR ROCKAWAY, QUEENS",40.5999,-73.7448,40.6031,-73.7427,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_098.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0926,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0927,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0928,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0929,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0930,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0931,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0932,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0933,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0934,,,2001,,KATHRYN DEAN,,,,,,,,,,,
0935,099,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2001,MICHAEL BELL,MICHAEL BELL,,FAR ROCKAWAY,QUEENS,"FAR ROCKAWAY, QUEENS",40.5999,-73.7448,40.6048,-73.7392,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_099.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0936,,,2001,,MICHAEL BELL,,,,,,,,,,,
0937,,,2001,,MICHAEL BELL,,,,,,,,,,,
0938,,,2001,,MICHAEL BELL,,,,,,,,,,,
0939,,,2001,,MICHAEL BELL,,,,,,,,,,,
0940,,,2001,,MICHAEL BELL,,,,,,,,,,,
0941,,,2001,,MICHAEL BELL,,,,,,,,,,,
0942,,,2001,,MICHAEL BELL,,,,,,,,,,,
0943,,,2001,,MICHAEL BELL,,,,,,,,,,,
0944,,,2001,,MICHAEL BELL,,,,,,,,,,,
0945,100,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2002,MICHAEL BELL,SCOTT MARBLE,,BOWERY,MANHATTAN,"BOWERY, MANHATTAN",40.7253,-73.9903,40.7265,-73.9845,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_100.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0946,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0947,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0948,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0949,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0950,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0951,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0952,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0953,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0954,,,2002,,SCOTT MARBLE,,,,,,,,,,,
0955,101,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2002,MICHAEL BELL,KARLA MARIA ROTHSTEIN,,BOWERY,MANHATTAN,"BOWERY, MANHATTAN",40.7253,-73.9903,40.7271,-73.9847,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_101.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0956,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0957,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0958,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0959,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0960,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0961,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0962,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0963,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0964,,,2002,,KARLA MARIA ROTHSTEIN,,,,,,,,,,,
0965,102,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2002,MICHAEL BELL,YOSHIKI SATO,,BOWERY,MANHATTAN,"BOWERY, MANHATTAN",40.7253,-73.9903,40.7292,-73.9858,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_102.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0966,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0967,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0968,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0969,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0970,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0971,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0972,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0973,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0974,,,2002,,YOSHIKI SATO,,,,,,,,,,,
0975,103,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2002,MICHAEL BELL,CHARLES ELDRED & MARIO GOODEN,,BOWERY,MANHATTAN,"BOWERY, MANHATTAN",40.7253,-73.9903,40.7253,-73.9852,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_103.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, MEDIUM"
0976,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0977,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0978,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0979,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0980,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0981,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0982,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0983,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0984,,,2002,,CHARLES ELDRED & MARIO GOODEN,,,,,,,,,,,
0985,104,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,2003,MICHAEL BELL,SULAN KOLATAN & GREGORY OKSHTEYN,,LOWER EAST SIDE,MANHATTAN,"LOWER EAST SIDE, MANHATTAN",40.7150,-73.9843,40.7202,-73.9821,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_104.jpg,,"FINANCE/POLICY, SHARED SITE, PROPOSING NEW MODES, SHORT, MIXED-USE"
0986,,,2003,,SULAN KOLATAN & GREGORY OKSHTEYN,,,,,,,,,,,
